,operator,operatorLabel,C1,C2,C3,C4,C5,C6,C7,H1,H2,H3,H4,H5,H6,H7,H8,einspeisetarif
367,CHE-403.681.208,Energia Samedan,32.7,31.82,33.43266666666667,32.3832,,31.86133333333333,,37.5,35.34,31.23333333333333,33.63333333333333,30.38,29.484,29.838461538461537,32.78,16.55
368,CHE-208.244.558,"Comune di Buseno, Azienda Elettrica",23.975,22.683333333333337,25.85,22.958,38.614,25.760666666666665,20.1827472,29.975,27.05,24.738888888888887,24.738888888888887,23.58333333333333,22.37,22.85,23.58333333333333,8
369,CHE-108.871.878,Consorzio Energia Elettrica Calanca,38.1275,36.16266666666667,38.876666666666665,36.158,52.314,39.46066666666667,33.8827472,46.0,41.866,37.94777777777778,38.63222222222223,36.415333333333336,34.0596,35.54846153846154,37.03266666666666,19
370,CHE-113.562.420,"Comune Politico di Mesocco, Azienda Elettrica",38.723625,37.11703333333333,39.98533333333334,37.5664,32.2524,33.462,31.387592106666663,40.8075,34.53016,26.25311111111111,29.91488888888889,24.77464,19.308184,22.922,27.71932,20
371,CHE-112.564.126,"Comune di Cama, Azienda Elettrica Comunale",38.48175,37.0082,36.528666666666666,35.8804,,,,44.265,41.1972,37.66511111111111,38.82866666666666,36.6244,34.26232,36.14353846153846,37.67386666666667,20.36
372,CHE-104.317.270,"Società Semplice Tra I Comuni, Concedenti Elin, Prestazioni di Servizio",34.175,32.88333333333333,35.74666666666667,32.792,48.948,36.330666666666666,30.5197076,40.175,37.25,34.93888888888889,34.93888888888889,33.78333333333333,32.57,33.05,33.78333333333333,16.87
373,CHE-108.956.204,Provedimaint electric Val Müstair (PEM),29.807916666666667,28.05688888888889,26.770722222222226,26.12078333333333,,,,38.1,34.05,30.85,30.85,28.311333333333337,25.4684,27.577692307692303,29.379555555555555,8
374,CHE-108.953.938,IBC Energie Wasser Chur (IBC),30.55,29.67,32.164,31.7992,28.8092,28.5364,28.14648,35.35,33.19,31.48333333333333,31.48333333333333,30.63,29.734,30.088461538461537,30.63,12.5
375,CHE-100.612.557,"Politische Gemeinde Tschiertschen, Elektrizitätswerk",29.5,28.08333333333333,27.016666666666666,,,,,36.5,33.35,30.86111111111111,30.86111111111111,29.616666666666667,28.31,28.82692307692308,29.616666666666667,10
376,CHE-115.985.984,"Politische Gemeinde Jenins, Energieversorgung",26.48,24.94,26.54,26.212,,,,31.35,29.46,28.113333333333333,28.113333333333333,26.62,25.052,25.67230769230769,26.62,9
377,CHE-108.960.648,"Ovra Electrica Medel, Elektrizitätswerk",22.611875,20.8535,20.48,19.688,43.6296,43.45466666666667,42.03609176,31.325,27.086,22.27,23.81,20.822,17.6216,20.14076923076923,22.211,25
378,CHE-112.570.428,"Einwohnergemeinde Muhen, Elektrizitaetsversorgung",45.92774479166667,44.46933888888889,44.87463888888889,44.26125833333333,,,,53.04544642857143,49.48811428571429,46.18228571428571,46.75952380952381,44.88068571428571,44.124,44.23281318681319,45.37299523809524,30.15
379,CHE-115.256.649,"Gemeinde Oberentfelden, Elektrizitätsversorgung",43.8212421875,42.75714166666667,42.766875,42.3712625,41.25622083333333,40.912281944444445,40.30991125277778,49.38392857142857,46.78628571428571,44.39238095238096,44.79047619047619,43.437714285714286,42.011314285714285,42.95472527472528,43.7772380952381,30.15
380,CHE-384.428.919,Energie Oberes Fricktal AG,28.3853125,26.38725,27.35,27.09,25.73,25.51,25.1844,39.1375,34.246,30.136666666666667,30.39333333333333,28.242,25.9726,27.07923076923077,28.4735,11
381,CHE-203.025.931,TBS Strom AG,41.0953125,40.280166666666666,35.297333333333334,34.009,32.42,31.87688888888889,30.419409777777776,40.90505952380953,39.191428571428574,36.03968253968254,38.1,35.715714285714284,32.684714285714286,35.46895604395604,37.46043650793651,12
382,CHE-115.072.807,Gemeinde Bellikon,31.0225,29.8675,,,,,26.68768,37.3225,34.4875,32.247501666666665,32.247501666666665,31.1275,29.9515,30.416731923076924,31.1275,6.56
383,CHE-113.535.280,"Einwohnergemeinde Birmenstorf AG, Elektrizitätsversorgung",30.34375,29.1972,29.501066666666667,28.81765333333333,,,,35.577083333333334,32.828,30.104444444444443,30.721777777777778,29.121066666666668,27.42632,28.622153846153847,29.65533333333333,20.78
384,CHE-112.798.440,"Gemeinde Mellingen, Elektrizitätsversorgung",35.8,34.81,35.85,35.414,32.322,32.094,31.82568,41.2,38.77,36.85,36.85,35.89,34.882,35.28076923076923,35.89,22.2
385,CHE-430.141.802,Elektrizität Wasser Neuenhof ewn,32.85,31.86,31.92,31.372,,,,38.25,35.82,33.9,33.9,32.94,31.932,32.33076923076923,32.94,18.6
386,CHE-100.572.780,genossenschaft elektra busslingen,32.4,31.19,32.09,31.61,,,,39.0,36.03,33.68333333333333,33.68333333333333,32.51,31.278,31.765384615384612,32.51,18.5
387,CHE-112.546.631,"Einwohnergemeinde Wohlenschwil, Elektrizitätsversorgung",32.899375,31.7894,31.484,,,,,38.73508928571429,36.02457142857143,33.764761904761905,33.89704761904762,32.715942857142856,31.472782857142857,32.07716483516484,32.83042857142857,21.1
388,CHE-102.266.791,Elektrizitätsgenossenschaft Hermetschwil-Staffeln,21.51015625,20.11285,19.27883333333333,18.4614,,,,27.436941964285715,24.11542857142857,20.57523809523809,21.60045238095238,19.433557142857143,17.135067142857142,18.916873626373626,20.320821428571428,16.78
389,CHE-378.786.227,Energie Hunzenschwil AG (ENH),34.45,33.35,33.943333333333335,32.968,29.936,29.474644444444444,,40.45,37.75,35.61666666666667,35.61666666666667,34.55,33.01971428571429,33.87307692307692,34.55,16.38
390,CHE-114.801.685,"Gemeinde Spreitenbach, Elektrizitätsversorgung",28.8846875,27.7815,30.48933333333333,29.641466666666663,27.0634,26.845,26.18775778,33.626354166666665,31.0,28.23555555555556,29.00722222222222,27.320619047619047,24.0439,22.579197802197804,27.99416666666667,15
391,CHE-336.863.075,Energie Wettingen AG,34.9028125,33.7633,33.62266666666667,32.550133333333335,31.781266666666667,31.348444444444443,30.538326586666667,39.76971726190476,37.05885714285714,34.18825396825397,35.004015873015874,33.24240952380952,31.392722857142857,32.824824175824176,33.95897619047619,17
392,CHE-109.025.018,"Einwohnergemeinde Würenlingen, Elektrizitätsversorgung",34.961875,33.867,34.57026666666667,33.796413333333334,29.5011,29.108166666666666,28.44665247,39.84044642857143,37.22285714285714,34.563809523809525,35.2252380952381,33.639714285714284,31.959914285714287,33.18736263736264,34.21214285714286,19.11
393,CHE-112.544.388,"Gemeinde Berikon, Elektrizitätsversorgung",27.455625,26.339,26.043333333333333,25.862666666666662,,,,33.18181547619048,30.464285714285715,28.12015873015873,28.34063492063492,27.08323809523809,25.75797142857143,26.46989010989011,27.274047619047614,20.9
394,CHE-115.935.897,"Gemeinde Büttikon, Abt. Elektrizitätsversorgung",48.053125,46.8966,46.739333333333335,46.20346666666666,,,,53.12217261904762,50.36257142857143,47.51253968253968,48.26215873015873,46.54700952380952,44.729102857142855,46.08624175824176,47.1957619047619,22.8
395,CHE-112.535.076,"Gemeinde Eggenwil, Elektrizitätsversorgung",33.025,31.9268,33.42466666666667,32.60973333333333,,,,37.84880952380952,35.227714285714285,32.52650793650793,33.232031746031744,33.1283619047619,29.88750857142857,31.16872527472528,32.21895238095238,18
396,CHE-105.334.727,"Einwohner- & Ortsbürgergemeinde Niederwil AG, Elektrizitätsversorgung",31.15,30.49,32.502,32.0916,30.0416,29.7272,29.30336,34.75,33.13,31.85,31.85,31.21,30.538,30.803846153846155,31.21,19.5
397,CHE-102.125.452,Elektra Genossenschaft Oberlunkhofen,41.01875,39.55,37.562,37.2178,,,,43.075,41.71,40.51761904761905,40.63444444444445,39.71327619047619,37.67803428571428,40.23307692307692,40.06095238095238,24
398,CHE-105.606.162,"Einwohnergemeinde Unterlunkhofen, Elektrizitätsversorgung",34.95,34.4,36.184,35.7592,31.61,31.19,30.67208,37.95,36.6,35.53333333333333,35.53333333333333,35.0,34.44,34.66153846153846,35.0,23
399,CHE-105.627.425,"Einwohnergemeinde Zufikon, Elektrizitätsversorgung",40.22,38.71568,32.0744,30.14332,30.14332,27.700388888888888,,39.56095238095238,36.43462857142857,29.17479365079365,34.53677460317461,28.83155047619048,22.528262285714284,29.537828571428573,33.4720380952381,21.67
400,CHE-103.369.695,Elektrizitäts-Genossenschaft Riniken (EGR),31.25,28.1468,29.176,28.3353,,,,36.71092261904762,33.95737142857143,31.182412698412698,31.85031746031746,30.227028571428573,28.06150857142857,29.36487912087912,30.44895238095238,18.06
401,CHE-112.540.568,"Einwohnergemeinde Villigen, Elektrizitätsversorgung",28.63515625,27.92445,27.858666666666668,27.079933333333333,26.87793333333333,26.53322222222222,25.707162553333333,31.40003720238096,29.72657142857143,27.803650793650792,28.47610317460317,27.25437619047619,25.156312857142854,26.242126373626373,27.03634523809524,15.17
402,CHE-114.795.435,"Einwohnergemeinde Windisch, Elektrizitätsversorgung",33.48,32.6,34.271,32.61813333333333,30.524933333333333,30.18705555555556,28.40097902,38.28,36.12,34.413333333333334,34.413333333333334,33.56,32.664,33.01846153846154,33.56,20.8
403,CHE-112.610.275,"Einwohnergemeinde Dürrenäsch, Elektrizitätsversorgung",37.16328125,36.03585,37.59866666666667,36.91543333333333,30.610333333333333,30.319222222222223,29.973724033333333,42.711495535714285,39.98257142857143,37.50142857142857,37.86521428571429,36.48384285714285,35.02515285714286,35.91181868131868,36.798678571428574,21.4
404,CHE-112.798.233,"Gemeinde Schöftland, Elektrizitätsversorgung",38.0546875,36.8699,37.553333333333335,36.77766666666667,32.67028,32.1442,31.443951556,42.65825892857143,39.868857142857145,36.66047619047619,37.78490476190476,35.745514285714286,33.578654285714286,35.392824175824174,36.71864285714286,23
405,CHE-113.563.135,"Einwohnergemeinde Laufenburg, Städt. Elektrizitätsversorung",35.9375,34.7444,35.635333333333335,34.33226666666667,,,,40.40416666666667,37.606,34.29222222222222,35.52688888888889,33.392133333333334,31.12264,33.071230769230766,34.46066666666667,12.1
406,CHE-112.798.612,"Einwohnergemeinde Zeihen, Elektra, Elektrizitätsversorgung",31.78,30.9,30.644,,,,,36.58,34.42,32.71333333333333,32.71333333333333,31.86,30.964,31.318461538461538,31.86,17
407,CHE-113.506.545,"Einwohnergemeinde Dintikon, Elektrizitätswerk",20.86328125,19.84585,20.94333333333333,20.33716666666667,9.490866666666667,9.229444444444445,8.911448806666666,25.81149553571429,23.35257142857143,21.084761904761905,21.44854761904762,20.17384285714286,18.827152857142856,19.669510989010988,20.48867857142857,7
408,CHE-280.163.354,Technische Betriebe Seon AG,37.213,36.663,35.09,34.6532,28.987,28.601,28.15932,40.213,38.863,37.79633333333334,37.79633333333334,37.263,36.703,36.92453846153846,37.263,19.22
409,CHE-112.789.719,RTB Regionale Technische Betriebe,30.896875,29.747,29.356,28.7568,25.884066666666666,25.58211111111111,25.055981646666662,36.07544642857143,33.322857142857146,30.557142857142857,31.21857142857143,29.579714285714285,27.843914285714284,29.093516483516485,30.152142857142856,14.25
410,CHE-112.545.962,"Gemeinde Rupperswil, Elektrizitätsversorgung",30.575,29.31,30.446,29.5788,26.745066666666663,26.406311111111112,25.403579426666667,37.475,34.37,31.916666666666668,31.916666666666668,30.69,28.804334285714287,29.93220879120879,30.69,14.8
411,CHE-112.558.462,"Einwohnergemeinde Schafisheim, Elektrizitätsversorgung",35.31575,33.973870166666664,33.1014,32.30979,28.064422,27.770888666666668,26.68260375813333,41.96407663690477,38.697277142857146,35.77804285714286,36.14931031746032,34.54646904761905,32.85424071428572,33.836093406593406,34.869457063492064,19.23
412,CHE-112.558.321,"Gemeinde Staufen, Elektrizitätswerk",38.3,37.53,38.65,38.21,,,,42.5,40.61,39.11666666666667,39.11666666666667,38.37,37.586,37.89615384615384,38.37,20.3
413,CHE-102.196.593,ELEKTRA Genossenschaft Abtwil,31.785,30.476,30.0952,30.02856,30.02856,30.00952,30.001904,38.925,35.712,33.17333333333333,33.17333333333333,31.904,30.5712,31.09846153846154,31.904,13.31
414,CHE-100.236.247,Elektrizitätsgenossenschaft Aristau,32.055,31.03,32.483333333333334,32.132,,,,38.1175,35.41,33.223333333333336,33.272222222222226,32.148666666666664,31.4708,31.763846153846156,32.206,17.1
415,CHE-101.947.807,Elektra Genossenschaft Auw,35.4,34.19,34.508,34.0424,,,,34.5,39.03,36.683332666666665,36.683332666666665,35.51,34.278,34.765383923076925,35.51,21
416,CHE-108.470.597,Energie Freiamt AG,38.24578125,36.73505,34.608,33.8004,32.644933333333334,31.85155555555556,31.114630453333337,45.58494791666666,41.942,38.57222222222222,39.11238888888889,37.228433333333335,35.22553,36.47726923076923,37.69591666666667,19.78
417,CHE-112.587.618,"Gemeinde Besenbüren, Elektrizitätsversorgung",30.75,30.09,29.898,29.8644,,,,34.35,32.73,31.45,31.45,30.81,30.138,30.403846153846157,30.81,21.9
418,CHE-112.563.977,"Einwohnergemeinde Bettwil, Elektrizitätsversorgung",,,25.496,,,,,36.4,,30.6,30.6,28.57,,,,14
419,CHE-107.114.757,Elektrizitäts-Genossenschaft Boswil-Bünzen,32.85,31.86,32.194,31.7132,29.73303333333333,29.33805555555556,28.761390823333333,38.25,35.82,33.9,33.9,32.94,31.932,32.33076923076923,32.94,20.2
420,CHE-106.292.729,Elektrizitätsgenossenschaft Sins,27.44796875,26.39895,27.037333333333333,26.551366666666667,25.268766666666668,24.934944444444444,24.344688436666665,31.87594494047619,29.383714285714287,26.715396825396827,27.4980873015873,25.86099523809524,24.12429857142857,25.47745604395604,26.53836904761905,25.2
421,CHE-112.795.878,"Einwohnergemeinde Zeiningen, Elektrizitätsversorgung",37.2259375,35.82866666666666,33.1814,32.59722,,,,41.88583333333333,38.7,34.94,36.388888888888886,33.93933333333333,31.3498,33.63961538461538,35.1625,20.84
422,CHE-102.467.444,Elektra Genossenschaft Leibstadt,31.265625,31.6119,29.9755,28.73285,27.313616666666668,26.663944444444443,,35.515625,33.012,30.206666666666667,31.132666666666665,29.3716,27.50148,29.02938461538461,30.173,18.32
423,CHE-103.360.151,Genossenschaft Elektra Schneisingen,40.6553125,39.5337,39.245333333333335,,,,,46.29936011904762,43.57657142857143,41.16920634920635,41.4558253968254,40.14120952380952,38.75436285714286,39.54693406593407,40.3892619047619,11.88
424,CHE-309.184.729,Elektra-Genossenschaft Siglistorf-Wislikofen-Mellstorf,21.4515625,19.8833,20.016666666666666,19.33833333333333,,,,29.386086309523808,25.576285714285717,22.23126984126984,22.606079365079363,20.78850476190476,18.87155142857143,19.948890109890108,21.11288095238095,6.1
425,CHE-103.353.292,Genossenschaft Elektra Neukirch-Egnach,27.965625,26.299,26.89155555555556,27.214133333333333,25.99813333333333,25.77422222222222,25.19796329333333,36.69181547619048,32.62428571428571,29.213492063492065,29.433968253968253,27.643238095238097,25.757114285714287,26.69142857142857,27.83404761904762,13
426,CHE-102.095.236,Genossenschaft Elektra Hatswil,34.22375,32.9672,31.95733333333333,2.6,30.959533333333333,2.6,2.6,40.05708333333333,37.038,34.10111111111111,34.718444444444444,33.011066666666665,31.20432,32.44446153846154,33.54533333333333,13
427,CHE-100.497.061,Elektra Kesswil,24.525,22.94595,22.686,19.7597,10.1522,9.864655555555556,,31.94040178571429,28.112571428571428,24.484761904761903,25.147380952380956,23.077857142857145,20.888357142857146,22.31208791208791,23.654309523809523,10
428,CHE-100.195.861,romanshorn,44.09375,42.9472,46.32866666666666,45.201933333333336,,,,49.32708333333333,46.578,43.85444444444445,44.47177777777778,42.9884,41.14252,42.37215384615384,43.40533333333333,18.18
429,CHE-102.070.696,Elektra-Genossenschaft Sommeri,34.5225,32.982,31.651333333333337,30.977066666666666,,,,41.46726190476191,37.77914285714286,34.07730158730159,34.95920634920635,32.76695238095238,30.445085714285717,32.114175824175824,33.53019047619048,19.5
430,CHE-302.980.932,Regio Energie Amriswil (REA),37.98,36.66,32.42,31.752,28.624,28.028,27.2496,45.18,41.94,39.38,39.38,38.1,36.756,37.28769230769231,38.1,17.25
431,CHE-108.962.794,"Gemeinde Erlen, Elektrizitätsversorgung",34.5890625,33.4209,32.87166666666667,32.044,26.49185333333333,26.138022222222222,25.48121173733333,39.46644345238095,36.69457142857143,33.69698412698413,34.60093650793651,32.75227619047619,30.79068285714286,32.33601098901099,33.534595238095235,19.9
432,CHE-999.999.513,Werke am Zürichsee AG (Erlenbach),36.225,35.13441666666667,34.638,33.4537,,,,39.08891369047619,36.535714285714285,32.964285714285715,34.671031746031744,32.22690476190476,29.61807142857143,32.08626373626374,33.71170634920635,16.98
433,CHE-108.960.022,"Technische Gemeindebetriebe Hauptwil-Gottshaus, Elektrizitätsversorgung",32.425,31.05,29.95,29.55,29.45,29.1,28.6036,39.925,36.55,33.88333333333333,33.88333333333333,32.55,31.15,31.70384615384616,32.55,17.5
434,CHE-108.964.439,"Politische Gemeinde Hohentannen, Stromversorgung",23.85,22.42,22.73,22.374,,,,31.65,28.14,25.366666666666667,25.366666666666667,23.98,22.524,23.1,23.98,15.5
435,CHE-108.956.954,"Gemeinde Sulgen, Elektrizitätsversorgung",35.0796875,34.0315,32.826,32.2498,31.4272,31.010666666666665,30.37565284,39.52135416666667,37.03,34.37222222222222,35.14388888888889,33.516333333333336,31.7899,33.129615384615384,34.18416666666667,18
436,CHE-113.503.251,"Politische Gemeinde Zihlschlacht-Sitterdirf, Elektrizität",45.3,43.1,43.41,42.848,,,,57.3,51.9,47.63333333333333,47.63333333333333,45.5,43.26,44.14615384615384,45.5,20.24
437,CHE-108.960.246,"Politische Gemeinde Basadingen-Schlattingen , Elektrizität",32.557552083333334,31.417986111111112,29.352666666666668,28.6906,27.069666666666667,26.544722222222223,25.73410595555556,37.86651785714286,35.121428571428574,32.467460317460315,33.01111111111111,31.473809523809525,29.847142857142856,30.95357142857143,31.944642857142856,16
438,CHE-112.538.063,"Gemeinde Diessenhofen, Elektrizitätsversorgung",24.48,23.49,26.04,25.034,22.934,21.828,21.10392,29.88,27.45,25.53,25.53,24.57,23.562,23.96076923076923,24.57,11.3
439,CHE-108.961.079,"Politische Gemeinde Schlatt, Elektrizitätversorgung",33.15,31.83,32.68,31.964,31.058,30.486,29.8468,40.35,37.11,34.55,34.55,33.27,31.926,32.457692307692305,33.27,17.7
440,CHE-108.953.536,Elektrizitätswerk Aadorf,36.16,34.6753,34.934,33.2165,32.1519,31.58563333333333,29.61962966666667,40.55669642857143,37.060857142857145,32.43380952380952,34.481904761904765,31.378285714285717,28.06848571428572,31.10120879120879,33.16004761904762,20.23
441,CHE-108.962.564,"Politische Gemeinde Felben-Wellhausen, Elektrizitätsversorgung",32.7875,31.5944,30.174666666666667,29.140733333333333,27.130666666666663,26.909777777777776,25.952352266666665,37.25416666666667,34.456,31.142222222222223,32.37688888888889,30.226133333333333,27.96784,29.921230769230768,31.310666666666663,15.7
442,CHE-112.511.058,"Politische Gemeinde Gachnang, Elektrizitätversorgung",31.15,29.8868,29.800666666666668,28.76313333333333,25.435133333333333,25.17388888888889,24.383695393333333,36.87380952380953,33.84771428571428,30.826507936507937,31.532031746031745,29.73921904761905,27.85676571428571,29.20718681318681,30.35895238095238,11
443,CHE-112.553.045,"Politische Gemeinde Hüttlingen, Elektrizitätswerk",32.855,31.755,,,,,,38.855,36.155,34.02166666666667,34.02166666666667,32.955,31.835,32.278076923076924,32.955,14
444,CHE-183.224.856,Werkbetrieb der Dorfgemeinde Matzingen,22.35,18.358,16.9008,16.55024,16.17,15.99,15.918,28.35,25.65,23.516666666666666,23.516666666666666,22.45,21.33,21.773076923076925,22.45,10
445,CHE-108.961.990,"Politische Gemeinde Neunforn, Elektrizitätsversorgung",26.351041666666667,25.00288888888889,23.136,22.7088,21.1088,20.7296,20.18912,33.37229166666667,30.112,27.28,27.56111111111111,26.036666666666665,24.429,25.301538461538463,26.281222222222222,6.8
446,CHE-112.540.640,"Politische Gemeinde Altnau, Elektrizitätsversorgung",27.3953125,25.9189,23.926,22.9678,,,,33.225074404761905,29.743142857142857,25.79063492063492,27.135539682539683,24.62132380952381,21.981397142857144,24.180406593406595,25.80269047619048,9.2
447,CHE-112.546.186,"Politische Gemeinde Bottighofen, Elektrizitätsversorgung",25.75,24.1,26.73,25.954,22.204,21.668,20.9784,34.75,30.7,27.5,27.5,25.9,24.22,24.884615384615383,25.9,19.75
